"Team","Year","Playoff_Status","Wins","Total.Payroll","Active.Payroll","Injured","Retained","Buried","Suspended","Average.Age","Payroll.Percent.Change","Diff_From_League_Avg_Payroll","Payroll.Ranking","Top1_Percent","Top3_Percent","Top5_Percent","Median_Exp","Mean_Exp","Position_Payroll_1B","Position_Payroll_2B","Position_Payroll_3B","Position_Payroll_C","Position_Payroll_CF","Position_Payroll_DH","Position_Payroll_LF","Position_Payroll_OF","Position_Payroll_P","Position_Payroll_RF","Position_Payroll_RP","Position_Payroll_SP","Position_Payroll_SS","Position_Percent_Payroll_1B","Position_Percent_Payroll_2B","Position_Percent_Payroll_3B","Position_Percent_Payroll_C","Position_Percent_Payroll_CF","Position_Percent_Payroll_DH","Position_Percent_Payroll_LF","Position_Percent_Payroll_OF","Position_Percent_Payroll_P","Position_Percent_Payroll_RF","Position_Percent_Payroll_RP","Position_Percent_Payroll_SP","Position_Percent_Payroll_SS","Player_Group_Payroll_Designated_Hitter","Player_Group_Payroll_Infield","Player_Group_Payroll_OutField","Player_Group_Payroll_Pitcher","Player_Group_Percent_Payroll_Designated_Hitter","Player_Group_Percent_Payroll_Infield","Player_Group_Percent_Payroll_OutField","Player_Group_Percent_Payroll_Pitcher"
"detroit-tigers",2023,0,78,121494514,82493535,20259107,15005322,3736550,0,27.5,-10.85,-44262700.666667,20,26.338637808782,55.9696053436619,70.3735478953395,1.0985,2.41802777777778,723100,9693855,1443000,2014997,1013538,3.2e+07,6472800,0,720000,727100,14015971,32639461,2.2e+07,0.595170906235322,7.97884174424534,1.18770794868977,1.65850863027445,0.834225321482417,26.338637808782,5.32764796277139,0,0.592619350697596,0.59846323596142,11.536299490856,26.8649669235271,18.1078134935377,3.2e+07,35874952,8213438,47375432,26.338637808782,29.5280427229825,6.76033652021523,38.9938857650807
"detroit-tigers",2013,3,93,155032966,148733294,494000,5805672,0,0,28.4,7.82,44335185.4,5,14.8678055994878,41.3137938675572,57.4393964700385,4.064,5.70323684210526,0,7080000,6500000,4315000,4400000,57261530,1030000,0,0,12869100,20803887,44688155,0,0,4.56677065702271,4.19265667664515,2.78327900918828,2.83810605803671,36.9350670876025,0.664374827222231,0,0,8.3008796980637,13.4190085739571,28.8249371427236,0,57261530,17895000,18299100,65492042,36.9350670876025,11.5427063428561,11.8033605833226,42.2439457166807
"detroit-tigers",2014,2,90,172143106,148590789,15800000,7255247,497070,0,27.8,11.04,52386599.066667,4,12.7800645121391,33.6928973501849,51.8899664794012,4.069,4.76989743589744,0,16500000,5e+05,5152000,10032787,34500000,2625000,0,0,14500000,28454960,64838661,2154000,0,9.58504838410433,0.290456011639525,2.99285874393367,5.82816659529775,20.0414648031272,1.52489406110751,0,0,8.42322433754623,16.5298283859244,37.6655577482144,1.25128449814307,34500000,24306000,27157787,93293621,20.0414648031272,14.1196476378206,15.7762849939515,54.1953861341389
"cincinnati-reds",2023,0,82,96677934,44815845,9699072,38896450,3266567,0,27.8,-16.24,-69079280.666667,23,25.8590548697493,56.3727396160534,64.7634857401897,1.041,2.1089756097561,33220000,1480000,24670000,4415000,6170000,0,1442500,1469597,720000,2723318,13806535,9225833,3382000,34.3615121109228,1.53085604828916,25.5177153454686,4.56670908999772,6.38201474185412,0,1.49206746598453,1.52009557837676,0.744740780248779,2.81689718359104,14.2809578450446,9.54285287064575,3.49821294277968,0,67167000,11805415,23752368,0,69.475005537458,12.2110749698065,24.5685514959391
"colorado-rockies",2022,0,68,140012218,66960029,64172808,7833905,1045476,0,27.7,20.28,-10241345.4,17,15.2367652657285,36.1635103873578,48.7219379668709,3.049,3.46197435897436,26650000,1412000,10578192,3700000,0,21333333,702000,0,7e+05,11738333,33282713,30372500,7562500,19.0340531567038,1.00848341678296,7.55519207616581,2.64262651706582,0,15.2367652657285,0.501384814859515,0,0.499956368093533,8.38379190593209,23.7712918739706,21.6927496998869,5.40131433386763,21333333,49902692,12440333,64355213,15.2367652657285,35.641669500586,8.88517672079161,45.963997941951
"colorado-rockies",2023,0,59,171026607,75181741,46742764,47613189,1488913,0,28.1,22.15,5269392.33333299,14,16.371721623408,34.692458115596,49.7778301828791,2.166,2.96687804878049,33555364,3422000,26636777,6998065,720000,15333334,8470000,0,723871,4610902,35287984,39084000,722000,19.6199670850045,2.00085826411793,15.5746392138856,4.09179900294695,0.420987127459063,8.96546699309775,4.95244579108092,0,0.423250517973499,2.6960144277434,20.6330375249741,22.8525845689028,0.422156536146449,15333334,71334206,13800902,75095855,8.96546699309775,41.7094201021014,8.06944734628338,43.9088726118504
"cincinnati-reds",2022,0,62,115417321,22546012,61180258,30148483,1542568,0,27.9,-8.82,-34836242.4,22,21.6605270191638,44.1874751190941,56.7505807902091,1.095,2.72356818181818,2.6e+07,2043520,17950000,3216138,492288,4500000,10421180,9400000,0,1430000,15294022,23412581,4258754,22.5269480999303,1.77054880696806,15.5522583997596,2.78652976185438,0.426528701008404,3.89889486344948,9.02913003846277,8.14435815920558,0,1.23898214549617,13.2510630705074,20.2851537335544,3.68987424339887,4500000,53468412,21743468,38706603,3.89889486344948,46.3261593119113,18.8389990441729,33.5362168040618
"los-angeles-angels",2012,0,89,157168625,153844690,0,3323935,0,0,28.4,7.17,49970739.866667,4,15.389521922712,36.1952011732622,51.9426189546419,5.033,5.5771052631579,0,8816667,3150000,4600834,482500,15475000,32786189,0,0,19960000,16681435,49660000,5556000,0,5.60968641164864,2.00421680853924,2.92732344003137,0.306995114323867,9.84611273401418,20.8605178037283,0,0,12.6997357137915,10.6137182277951,31.5966370514471,3.53505669468063,15475000,22123501,53228689,66341435,9.84611273401418,14.0762833548999,33.8672486318437,42.2103552792423
"los-angeles-angels",2013,0,78,141542644,117426989,0,23845171,270484,0,27.7,-9.94,30844863.4,6,12.2931149993213,35.0424427566861,49.8789608593153,4.051,4.40741463414634,490000,9482513,3692291,6040000,510000,16540000,27890000,0,0,1497020,25247617,45410000,9242500,0.346185422394681,6.69940360871032,2.60860677436547,4.26726520666097,0.360315439635281,11.6855242579756,19.7043090420156,0,0,1.05764592047609,17.8374631747023,32.0822041447806,6.52983421731192,16540000,28947304,29897020,70657617,11.6855242579756,20.4512952294434,21.122270402127,49.9196673194829
"los-angeles-angels",2014,2,98,165244781,132293502,0,32051279,9e+05,0,28.6,16.75,45488274.066667,6,13.9187451856649,35.7046072154013,55.4934318924118,4.0385,4.69395652173913,6050000,10589754,0,5992500,1e+06,25750000,37596449,0,0,1812000,37305498,35609766,9650000,3.66123514666403,6.40852554369024,0,3.62643828369986,0.605162834159343,15.5829429796031,22.7519736311672,0,0,1.09655505549673,22.5759008994057,21.549706916311,5.83982134963766,25750000,32282254,40408449,72915264,15.5829429796031,19.5360203236918,24.4536915208233,44.1256078157167
"los-angeles-angels",2015,0,85,143348162,106512083,19015000,16043722,1777357,0,28,-13.25,14727334.233333,8,16.7773340546913,42.3793365414759,59.3266916111558,3.07,4.24941463414634,7448500,1023750,507500,6540000,6083333,26819795,22690217,0,0,2705177,21284900,42456750,9257500,5.19609034122112,0.714170300976723,0.354033140655127,4.56231869927987,4.24374677367681,18.7095492720723,15.828746377648,0,0,1.88713755534584,14.8483940798627,29.6179242256346,6.45805280712284,26819795,24777250,31478727,63741650,18.7095492720723,17.2846652892557,21.9596307066707,44.4663183054974
"los-angeles-angels",2018,0,80,173717599,91914083,57532566,24127380,143570,0,27.5,4.55,35132164.7,6,19.6199655050494,46.0997236094657,59.7233668881182,2.102,3.343125,1104000,10274240,20666666,6463120,35173333,31090000,17090000,0,0,10500000,19465570,19731500,11043950,0.635514194505992,5.91433456318954,11.8967025327123,3.72047509130033,20.247420642741,17.8968625970936,9.83780578270599,0,0,6.04429261079069,11.205295325317,11.3583771095063,6.35741575037541,31090000,49551976,62763333,39197070,17.8968625970936,28.5244421320836,36.1295190362377,22.5636724348234
"los-angeles-angels",2020,0,70,157998135,56821306,509650,4356290,596339,0,28,-1.42,20204782.9,10,23.9032359464243,58.7589815538012,77.7465474513354,2.079,3.23557575757576,563500,1803776,26641428,3598719,37766667,29700000,21566500,0,0,2037795,13178500,20009250,1132000,0.356649779442017,1.14164385547969,16.8618623251471,2.27769713864028,23.9032359464243,18.7976902385588,13.6498446643057,0,0,1.28975889493885,8.34092123935513,12.6642317645079,0.716464153200289,29700000,33739423,61370962,33187750,18.7976902385588,21.3543172519093,38.8428395056688,21.005153003863
"san-francisco-giants",2016,2,87,178834344,176684532,487120,1082965,579729,0,29.2,-4.07,44940053.366667,6,11.6603872240558,33.6546709394925,51.8279139939698,3.0855,4.01784126984127,6200000,2302500,2334960,21868277,0,0,17965000,0,0,22907500,47903005,60123333,6512500,3.4668955980849,1.28750437332104,1.30565524930715,12.2282311724195,0,0,10.0456095838057,0,0,12.8093404698596,26.7862447047643,33.6195675032084,3.64163831976256,0,39218237,40872500,108026338,0,21.9299247128952,22.8549500536653,60.4058122079728
"washington-nationals",2021,0,65,119837564,50076145,34877122,32483709,2400588,0,28.4,-22.08,-10782606.233333,17,29.2062011540889,56.6739373974591,70.3861920958273,1.5955,3.713425,7350000,3938788,570500,6679248,0,4540541,572600,579100,570500,10070500,25510245,65074721,10002932,6.13330224235866,3.28677241803747,0.476061078811649,5.57358458988702,0,3.78891296555394,0.477813450880894,0.483237459666653,0.476061078811649,8.40345853492149,21.2873527702883,54.3024397592061,8.34707554636207,4540541,28541468,11222200,91155466,3.78891296555394,23.8167958754569,9.36450944546904,76.065853608306
"chicago-cubs",2013,0,66,103152899,55657243,2263715,40905330,4326611,0,26.8,-11.34,-7544881.59999999,14,16.6742768906572,35.358410043328,46.3684176244043,2.123,3.54285106382979,1035714,6848142,1420000,2992356,490000,18866667,4723366,0,0,4078798,36384506,31793253,615551,1.00405709392617,6.63882650549647,1.37659727818217,2.90089374996625,0.475023004443142,18.2900017187108,4.5789949151114,0,0,3.95412832750343,35.2724027659174,30.8214827777162,0.596736500832614,18866667,12911763,9292164,68177759,18.2900017187108,12.5171111284037,9.00814624705797,66.0938855436336
"st-louis-cardinals",2024,0,NA,175617880,144324724,27486800,3e+06,806356,0,29.5,14.19,10068483.866667,12,19.9296335885617,44.9840300998964,62.1614763827009,4.105,4.66306451612903,2.6e+07,1495550,3.5e+07,19483150,3111000,740000,757200,741650,742200,750050,22012650,62923567,12742250,14.8048706657887,0.851593243239242,19.9296335885617,11.0940583043139,1.77145971697187,0.421369395872448,0.431163387235969,0.422308935741623,0.422622115698014,0.427092047802877,12.5344013946644,35.8298181255804,7.25566781696716,740000,94720950,5359900,85678417,0.421369395872448,53.9358236188707,3.05202408775234,48.7868416359428
"kansas-city-royals",2023,0,56,96083853,54242001,17014952,22659571,2167329,0,26.7,3.75,-69673361.666667,24,20.8151519485797,43.5036675725317,57.0595352790442,1.042,2.42251351351351,8703000,3189546,2220000,21440000,1447500,2e+06,1467250,1442400,2210323,0,33569202,22064395,1465750,9.05771337042448,3.31954423184924,2.31048186629235,22.3138428888775,1.50649662227846,2.08151519485797,1.52705158482768,1.50118875853157,2.30041045502203,0,34.9374020211284,22.9636867289242,1.52549044843154,2e+06,37018296,4357150,57843920,2.08151519485797,38.5270728058751,4.53473696563771,60.2014992050745
"houston-astros",2022,5,106,183791796,145414730,21550000,14691453,2135613,0,29,-5.37,33538232.6,8,15.778723877316,38.0865748762801,53.838094057256,5.029,4.91840625,8306520,31815000,1.3e+07,16750000,1058620,764600,1.6e+07,7500000,0,1468000,44394600,52586113,5850000,4.51952708487598,17.3103482812693,7.07322104845202,9.11357327396703,0.575988712793252,0.41601421643434,8.70550282886403,4.08070445103001,0,0.798729884548274,24.1548322428929,28.611784717529,3.18294947180341,764600,75721520,26026620,96980713,0.41601421643434,41.1996191603677,14.1609258772356,52.7666169604219
"toronto-blue-jays",2024,0,NA,223890289,190484688,22032500,7928854,3034513,409734,29,4.31,58340892.866667,8,10.7939768660534,31.3397540882177,48.1400740878047,4.051,4.37196774193548,20640000,2477884,744900,8e+06,10500000,1.3e+07,5650000,740000,0,24666666,35306770,78179185,22323333,9.21880091011897,1.10674027492099,0.332707596799788,3.57317864733294,4.68979697462448,5.80641530191602,2.52355741967889,0.330519024878296,0,11.0173005315117,15.7696745837869,34.9185243134864,9.97065710161284,1.3e+07,54186117,41556666,113485955,5.80641530191602,24.2020845307855,18.5611739506933,50.6881988972733
"arizona-diamondbacks",2023,4,84,119257651,60263998,11197775,39202529,8593349,0,27.6,38.73,-46499563.666667,21,15.0933712420682,33.7294921228995,47.5650824281287,2.033,3.13008108108108,6500000,11673549,12086672,5729500,735200,0,13828571,1470000,0,1717904,29372904,34262700,12083600,5.45038405963572,9.78851159830408,10.1349237542839,4.80430391841275,0.616480363176028,0,11.5955419916832,1.23262531810223,0,1.44049793501299,24.6297858072016,28.7299806030894,10.1323478189253,0,48073321,17751675,63635604,0,40.3104711495617,14.8851456079745,53.3597664102909
"arizona-diamondbacks",2024,0,NA,171379051,90266752,54512206,22180268,4419825,0,28.2,43.7,5829654.866667,14,14.5875472259442,30.9256001190017,45.4464624150591,3.033,3.93288571428571,10900000,16100000,14285716,1881988,769500,9500000,0,13625000,0,2266000,23396480,74509700,1636000,6.36017059051167,9.39438041350807,8.33574227225707,1.09814355314641,0.449004703614563,5.5432679458588,0,7.95021323813959,0,1.32221528055958,13.6518902768344,43.4765507016374,0.954609090465789,9500000,44803704,16660500,97906180,5.5432679458588,26.143045919889,9.72143322231373,57.1284409784718
"detroit-tigers",2017,0,64,188878874,91135320,1.8e+07,77874916,1868638,0,27.1,-5.65,48839891.4,5,14.8243153969671,37.2629450342869,56.3227791161017,2.037,3.73488888888889,535000,11537800,535000,2933573,1077400,58870192,20204700,0,1070000,3535000,30019420,58601031,5400000,0.283250312049192,6.10857093525452,0.283250312049192,1.5531504068581,0.570418478881868,31.1682247745717,10.6971730464679,0,0.566500624098384,1.87156981886709,15.8934767897865,31.0257202189801,2.85897511227222,58870192,20941373,24817100,89690451,31.1682247745717,11.0871970784832,13.1391613442168,47.485697632865
"minnesota-twins",2020,0,97,145901484,49057558,6876058,7313300,840180,0,29.5,16.48,8108131.90000001,14,14.3932737517598,34.8180145994951,47.8405003748968,3.1485,4.15015625,4333333,4492633,3e+07,4813500,3075000,13183500,8337500,0,0,6250000,18349000,50653518,2163500,2.97004038697783,3.07922364929475,20.5618196453711,3.2991439620998,2.10758651365054,9.03589164315834,5.71447237644272,0,0,4.28371242611898,12.5762942890972,34.7176167173187,1.48284989342535,13183500,45802966,17662500,69002518,9.03589164315834,31.3930775371688,12.1057713162122,47.2939110064158
"cincinnati-reds",2019,0,75,128691569,84680306,580000,43074191,357072,0,27.2,28.3,-8711169.69999999,17,19.4262920207306,40.7952132435342,55.5591951792895,2.646,3.12030555555556,2.5e+07,9679206,8398214,3917340,555000,580000,15055000,0,0,7125968,17601220,53822957,9832500,19.4262920207306,7.52124329139231,6.52584630466352,3.04397563137955,0.431263682860219,0.45068997488095,11.698513054884,0,0,5.53724541193526,13.6770575856449,41.823219204049,7.64036065175334,580000,56827260,22735968,71424177,0.45068997488095,44.1577178999193,17.6670221496794,55.500276789694
"houston-astros",2018,3,103,163724216,158720510,556400,4027264,420042,0,28.1,18.35,25138781.7,7,17.1630078228623,35.6086603584652,51.1225535506611,2.57,3.325525,13881170,9545000,6274100,21657100,2445000,6700000,0,0,0,25545000,38126694,62360000,1e+06,8.47838538435878,5.8299256110043,3.83211485343133,13.2277927658545,1.49336491554798,4.09224741683906,0,0,0,15.6024567556946,23.2871440349423,38.0884401364304,0.610783196543143,6700000,52357370,27990000,100486694,4.09224741683906,31.9790018111921,17.0958216712426,61.3755841713727
"houston-astros",2023,3,90,237107748,211270410,16713200,2830000,2694138,0,29.6,29.01,71350533.333333,7,18.2757979718149,43.3698746107614,58.3208832973269,3.096,4.54153125,20220000,30400000,30500000,4720300,732000,7833333,1.2e+07,0,0,5752500,53075400,74716533,1474900,8.5277685653697,12.8211752911592,12.8633502098801,1.99078268838351,0.308720405037123,3.30370182588888,5.06099024651021,0,0,2.42611219942083,22.3845068108023,31.5116370638382,0.622037876214825,7833333,87315200,18484500,127791933,3.30370182588888,36.8251146310073,7.79582285096816,53.8961438746405
"houston-astros",2024,0,NA,251112234,147941541,81918408,20708953,543332,0,28.8,5.91,85562837.866667,3,17.2565598695602,41.9467149497782,57.2785047979781,3.0525,4.01402777777778,20350000,3.5e+07,31240000,7508900,767300,10833333,0,740000,19890,14850000,61229978,89347718,1525600,8.10394606261995,13.9379907710908,12.4406523339679,2.99025654002983,0.305560580533085,4.31413986783296,0,0.294688947731635,0.00792076104105704,5.91369037001996,24.3835105222313,35.5807905400579,0.607537106296462,10833333,95624500,16357300,150597586,4.31413986783296,38.080382814005,6.51393989828468,59.9722218233302
"minnesota-twins",2012,0,66,107939507,107939507,0,0,0,0,27.6,-5.3,741621.866667002,13,21.3313925919636,43.1028464860415,55.6098519145543,2.058,3.58942222222222,15480000,7612500,1525000,27465000,972500,0,11440000,0,0,480000,19450000,23710000,480000,14.3413662246947,7.05256139441141,1.41282839099867,25.4448077106745,0.900967613276203,0,10.5985290446064,0,0,0.444693526347123,18.0193522655241,21.9660073118548,0.444693526347123,0,52562500,12892500,43160000,0,48.6962572471264,11.9441901842298,39.9853595773788
"washington-nationals",2023,0,71,93378663,49949016,32648896,7902056,2646435,0,26.9,-26.36,-72378551.666667,25,37.4817960287138,70.055260911157,76.1147993733858,1.089,2.3296,2723300,2705000,5506716,2823800,2325000,0,3691800,1440000,1726454,2200000,12782286,70470166,724200,2.91640500357132,2.89680737879059,5.89718874000156,3.02403130359663,2.48986216476456,0,3.95357984510873,1.54210817946708,1.84887419088449,2.35599860751915,13.6886581895052,75.4670968034742,0.775551905256986,0,14483016,9656800,84978906,0,15.5099843312171,10.3415487968595,91.004629183864
"tampa-bay-rays",2012,0,90,69854135,67844135,0,2010000,0,0,28.6,53.91,-37343750.133333,26,10.7366586101166,31.1363099693382,44.9371751579201,3.171,4.34405128205128,7250000,6099375,8225600,3722200,489400,5e+06,10003900,0,0,0,17893700,12810000,0,10.3787699897794,8.73158761467736,11.7753945417834,5.32853209047682,0.700602763172144,7.15777240674443,14.3211278759661,0,0,0,25.6158064229125,18.3382129060792,0,5e+06,25297175,10493300,30703700,7.15777240674443,36.214284236717,15.0217306391383,43.9540193289918
"tampa-bay-rays",2013,2,91,72600703,70029393,270436,2250000,50874,0,29.1,3.93,-38097077.6,26,20.8159141379113,36.8494710030563,49.9347437448367,4.022,4.95104651162791,2490000,12040475,11490000,2786500,725000,2750000,9221800,0,0,0,25467500,16594700,0,3.4297188554772,16.5845157174305,15.8262930319008,3.83811710473382,0.998612919767457,3.78784210946277,12.7020808600159,0,0,0,35.078861426452,22.8574921650552,0,2750000,28806975,9946800,42062200,3.78784210946277,39.6786447095423,13.7006937797834,57.9363535915072
"tampa-bay-rays",2014,0,77,76821046,63704707,0,13116339,0,0,28,5.81,-42935460.933333,28,13.0172661278265,35.1288356578743,50.7495550112661,2.127,3.67990243902439,3170866,10434700,13000200,5e+06,5e+05,0,10093200,0,0,0,29956750,13323005,5e+05,4.12760065776766,13.5831266864031,16.922706311497,6.50863306391324,0.650863306391324,0,13.1385870481378,0,0,0,38.9954987074766,17.3429101707363,0.650863306391324,0,32105766,10593200,43279755,0,41.7929300259723,13.7894503545291,56.3384088782129
"tampa-bay-rays",2015,0,80,73241552,52092948,8440963,12164597,543044,0,27.1,-4.66,-55379275.766667,29,15.0187969801623,37.0918764801707,52.110673460333,2.11,3.14113043478261,9174166,7100000,12015600,5179704,1021300,0,8480511,0,0,4191200,24405939,6705266,0,12.5259033287552,9.69395077810476,16.4054415449853,7.07208389030314,1.39442703234907,0,11.5788248179121,0,0,5.72243471847784,33.3225311773841,9.15500261381681,0,0,33469470,13693011,31111205,0,45.6973795421484,18.695686568739,42.4775337912009
"tampa-bay-rays",2016,0,68,63908549,36226000,5226100,20177348,2279101,0,27.4,-12.74,-69985741.633333,29,18.9333042125553,38.0230820136442,50.1497851249917,2.094,2.51848717948718,11364755,3257500,13145000,1946632,1026600,4200000,6160050,0,0,516100,17523336,7944866,507500,17.7828399765421,5.09712714647926,20.5684532127306,3.04596494594174,1.60635785988507,6.57189071840764,9.63885129045881,0,0,0.807560190421472,27.4193926699854,12.4316169343792,0.79410346180759,4200000,30221387,7702750,25468202,6.57189071840764,47.2884887435013,12.0527693407653,39.8510096043645
"baltimore-orioles",2020,0,68,62532207,10252278,11102531,1264595,562935,0,27,-14.71,-75261145.1,28,33.6872197714052,63.6717683736958,70.3083484643361,1.096,1.76866666666667,21065362,1650000,1726000,1722000,563500,1131000,620455,4750000,0,572500,8946332,16153558,3631500,33.6872197714052,2.63864027700158,2.7601776473362,2.75378094363437,0.901135633994175,1.80866797169017,0.992216698828493,7.59608564591363,0,0.915528217323275,14.3067587555322,25.8323810640491,5.80740737329165,1131000,29794862,6506455,25099890,1.80866797169017,47.647226012669,10.4049661960596,40.1391398195813
"baltimore-orioles",2021,0,52,42421870,13838690,7682535,19045619,1855026,0,26.8,-32.16,-88198300.233333,30,23.5727467931046,48.1276897977388,57.3799929140323,1.0475,1.79733333333333,5666666,935115,2663076,3156381,1147500,1151500,578500,4750000,2867835,2100000,8085529,13400075,3106554,13.3578882779095,2.2043229117434,6.27760162387938,7.44045700955663,2.70497269450875,2.71440179322599,1.3636834019811,11.1970547267247,6.76027482994031,4.95027682655197,19.0598127805304,31.5876574983611,7.32300108411063,1151500,15527792,8576000,24353439,2.71440179322599,36.6032709071995,20.2159876497665,57.4077451088318
"san-francisco-giants",2022,0,81,162453046,43246200,90082706,19651602,3472538,0,28.3,-5.49,12199482.6,12,13.2345933359723,36.5644113561281,54.7235045380436,2.052,3.3715,23860076,6126448,24379231,3120119,5416702,6e+06,1850000,734614,19231,730000,21532400,60930981,17494300,14.6873675732741,3.77121152902236,15.0069399129641,1.92062819185305,3.33431852056501,3.69337488445738,1.13879058937436,0.452200816228463,0.0118378820671667,0.449360610942315,13.2545375603484,37.5068258184583,10.7688347068605,6e+06,74980174,8731316,82482612,3.69337488445738,46.1549819139741,5.37467053711015,50.7732012608739
"san-francisco-giants",2024,0,NA,200264826,102195104,82521458,13900950,1647314,0,28.1,6.87,34715429.866667,10,11.73446204677,32.2073532773049,46.5217321787701,4.044,3.94678378378378,6500000,5440000,17779576,5764060,15733333,1e+07,8193580,1480000,0,21500000,28704085,76526940,1591875,3.24570226825553,2.71640312912463,8.87803233104949,2.87821886405554,7.85626378543379,4.99338810500852,4.09137249094357,0.73902143954126,0,10.7357844257683,14.3330636604153,38.21287119087,0.794884968966043,1e+07,37075511,46906913,105231025,4.99338810500852,18.5132415614512,23.4224421416869,52.5459348512854
"minnesota-twins",2021,0,73,121417939,84942828,13198044,19934219,3342848,0,28.5,-16.78,-9202231.23333301,16,17.2956320729509,36.1012000047209,50.8419246022616,2.0755,2.861125,12903833,4944334,21009201,1149000,5125000,10343384,597500,0,598103,7641000,21588266,30054265,11070500,10.6276165666096,4.07216103379913,17.3032100306035,0.946318154848601,4.22095782732731,8.51882685967845,0.492101912551818,0,0.49259854427277,6.29313926997229,17.7801288489998,24.7527385553794,9.11768070779063,10343384,51076868,13363500,52240634,8.51882685967845,42.0669864936515,11.0061990098514,43.025465948652
"san-diego-padres",2017,0,71,76921678,23930424,5182750,42793983,5014521,0,26.5,-7.81,-63117304.6,28,15.665284888871,41.0157459123552,50.7659232290798,1.1295,2.41310869565217,4500000,1615000,5160000,2357100,549500,544300,24126500,0,0,1071500,13533135,19710159,3430089,5.85010639003481,2.09953818220138,6.70812199390658,3.06428572710023,0.714362991405362,0.707602868465766,31.3650204042611,0,0,1.3929753326494,17.5933954534897,25.6236726921116,4.45919679495291,544300,17062189,25747500,33243294,0.707602868465766,22.1812490881959,33.4723587283158,43.2170681456013
"san-francisco-giants",2020,0,78,123701849,40562214,1428006,13996618,8718276,0,29,-30.73,-14091503.1,19,16.9763024318254,43.1683118980703,65.5339177670659,2.1235,3.50636111111111,20800880,566625,28407409,2275815,1133250,1375000,2064500,563500,1127000,514104,13403356,35245410,16225000,16.8153347489576,0.458057017401575,22.9644174518361,1.83975827232785,0.91611403480315,1.11154361160762,1.66893220811922,0.455530781920649,0.911061563841297,0.41559928501958,10.8352107170201,28.4922256901754,13.1162146169699,1375000,68275729,4275354,49775766,1.11154361160762,55.193782107493,3.4561763098626,40.2384979710368
"detroit-tigers",2024,0,NA,107187432,69543167,27334600,8969135,2273863,0,27.9,-11.78,-58361964.133333,23,23.3236299569151,49.44609550866,67.6385268750538,2.0995,3.86878571428571,0,4399635,1500000,5200000,746900,8740000,13027300,0,0,766000,12508600,33909233,26480000,0,4.10461834741969,1.39941779741491,4.85131503103834,0.696816768592796,8.15394103293752,12.1537569815088,0,0,0.714636021879879,11.6698383071627,31.6354561045926,24.7043888503645,8740000,37579635,14540200,46417833,8.15394103293752,35.0597400262374,13.5652097719815,43.3052944117553
"milwaukee-brewers",2012,0,83,113095795,110652079,0,2443716,0,0,27.7,22.56,5897909.866667,11,11.9367833260291,30.0630098581472,45.3892498832516,3.5475,4.4917,21006000,1440000,6960000,2003716,2830000,0,3635000,0,0,11320833,20165500,37441000,4375000,18.5736348553012,1.27325688810977,6.1540749591972,1.77169805473316,2.50230346760461,0,3.21408943630486,0,0,10.00995041416,17.8304595674844,33.1055632970262,3.86840200380571,0,35784716,17785833,57606500,0,31.641066761147,15.7263433180694,50.9360228645106
"milwaukee-brewers",2013,0,74,88221045,69633690,982000,7818853,286502,9500000,27.6,-21.99,-22476735.6,20,12.4686802338376,35.5168463488502,49.5157737022952,2.103,4.3398625,13377250,980000,10983000,2494000,490000,490000,3067500,0,0,14633333,17737853,16303000,1450000,15.1633320598277,1.11084605719644,12.4494104552944,2.82698986392646,0.555423028598222,0.555423028598222,3.47706151066336,0,0,16.5871227211149,20.106147008347,18.4797176229323,1.64359875809678,490000,29284250,18190833,34040853,0.555423028598222,33.1941771943418,20.6196072603765,38.5858646312793
"minnesota-twins",2023,2,87,156104540,77967521,71263008,3421766,3452245,0,28.8,3.82,-9652674.66666701,16,21.3532117643728,39.5736024077199,53.0261259537999,3.017,3.44448717948718,11735650,8220000,0,10741650,19742857,2827850,0,1453650,720000,10620000,15132406,34803960,42180833,7.51781466445499,5.26570207375135,0,6.88106188327386,12.6472023171139,1.81151041475155,0,0.931202897750443,0.461229378722746,6.8031333361605,9.6937641916116,22.2952900665157,27.0208880536082,2827850,72878133,31816507,50656366,1.81151041475155,46.6854666750884,20.3815385510248,32.45028363685
"minnesota-twins",2024,0,NA,128838205,111732406,12877862,181309,4046628,0,28.8,-17.47,-36711191.133333,19,25.8722426317566,46.9396403031228,62.4629860374103,2.5925,3.66411764705882,6600000,0,0,12425000,15142857,740000,0,740000,0,20745550,12851759,25787550,45109033,5.12270409231485,0,0,9.64387853742607,11.7533902307937,0.574363792168635,0,0.574363792168635,0,16.1020172548973,9.97511491253701,20.0154527145112,35.0121557499191,740000,64134033,36628407,38639309,0.574363792168635,49.77873837966,28.4297712778597,29.9905676270482
"minnesota-twins",2016,0,59,97244457,61165450,24241532,8975794,2861681,0,26.9,-8.63,-36649833.633333,23,23.6517336921322,46.9949665100192,60.9289226634275,1.56,2.802325,1055000,3507500,10447527,30036200,678880,0,1269225,537500,507500,1015000,32301120,21491542,0,1.08489474109563,3.60688938805016,10.7435707106679,30.8873131966792,0.698116911691944,0,1.30519007371289,0.552730733022654,0.521880645598134,1.04376129119627,33.2164125303306,22.100531652925,0,0,45046227,3500605,54300162,0,46.3226680364928,3.59979900962376,55.8388248288537
